YearMonth,Supplier,Revenue,NumberOfSales
2020-05,"Formaggi Fortini s.r.l.",107620.6,83
2020-05,"Forêts d'érables",113697.1,73
2020-05,"G'day, Mate",138451.4,86
2020-05,"Gai pâturage",110234.0,70
2020-05,"Grandma Kelly's Homestead",137860.0,82
2020-05,"Heli Süßwaren GmbH & Co. KG",117020.86,89
2020-05,"Karkki Oy",76201.75,88
2020-05,"Leka Trading",128868.85,88
2020-05,Lyngbysild,33211.0,79
2020-05,"Ma Maison",39247.25,67
2020-05,"Mayumi's",67410.75,87
2020-05,"New England Seafood Cannery",40170.55,75
2020-05,"New Orleans Cajun Delights",104860.75,86
2020-05,"Nord-Ost-Fisch Handelsgesellschaft mbH",27236.28,52
2020-05,"Norske Meierier",87741.5,89
2020-05,"PB Knäckebröd AB",37560.0,72
2020-05,"Pasta Buttini s.r.l.",89358.0,82
2020-05,"Pavlova, Ltd.",259806.9,90
2020-05,"Plutzer Lebensmittelgroßmärkte AG",306114.47,93
2020-05,"Refrescos Americanas LTDA",5917.5,50
2020-05,"Specialty Biscuits, Ltd.",145785.2,88
2020-05,"Svensk Sjöföda AB",91350.0,86
2020-05,"Tokyo Traders",203527.0,82
2020-05,"Zaanse Snoepfabriek",29779.0,74
2020-06,"Aux joyeux ecclésiastiques",343197.5,67
2020-06,"Bigfoot Breweries",61074.0,79
2020-06,"Cooperativa de Quesos 'Las Cabras'",73686.0,64
2020-06,"Escargots Nouveaux",18192.25,55
2020-06,"Exotic Liquids",68156.0,74
2020-06,"Formaggi Fortini s.r.l.",109148.9,78
2020-06,"Forêts d'érables",112516.5,76
2020-06,"G'day, Mate",116911.2,85
2020-06,"Gai pâturage",112358.0,71
2020-06,"Grandma Kelly's Homestead",141800.0,79
2020-06,"Heli Süßwaren GmbH & Co. KG",117601.85,77
2020-06,"Karkki Oy",66757.25,80
2020-06,"Leka Trading",117509.25,78
2020-06,Lyngbysild,25319.0,65
2020-06,"Ma Maison",41315.1,68
2020-06,"Mayumi's",58095.5,77
2020-06,"New England Seafood Cannery",38400.35,72
2020-06,"New Orleans Cajun Delights",103921.55,82
2020-06,"Nord-Ost-Fisch Handelsgesellschaft mbH",36142.44,53
2020-06,"Norske Meierier",76903.5,76
2020-06,"PB Knäckebröd AB",38175.0,65
2020-06,"Pasta Buttini s.r.l.",61632.0,69
2020-06,"Pavlova, Ltd.",238490.85,87
2020-06,"Plutzer Lebensmittelgroßmärkte AG",278040.23,85
2020-06,"Refrescos Americanas LTDA",5575.5,44
2020-06,"Specialty Biscuits, Ltd.",109430.7,79
2020-06,"Svensk Sjöföda AB",67911.0,72
2020-06,"Tokyo Traders",210385.0,85
2020-06,"Zaanse Snoepfabriek",22697.75,63
2020-07,"Aux joyeux ecclésiastiques",549188.0,90
2020-07,"Bigfoot Breweries",81136.0,97
2020-07,"Cooperativa de Quesos 'Las Cabras'",86342.0,78
2020-07,"Escargots Nouveaux",20921.75,64
2020-07,"Exotic Liquids",76336.0,90
2020-07,"Formaggi Fortini s.r.l.",119987.3,92
2020-07,"Forêts d'érables",129159.8,80
2020-07,"G'day, Mate",146228.0,91
2020-07,"Gai pâturage",132509.0,80
2020-07,"Grandma Kelly's Homestead",142305.0,94
2020-07,"Heli Süßwaren GmbH & Co. KG",148473.78,94
2020-07,"Karkki Oy",89149.75,95
2020-07,"Leka Trading",133510.1,91
2020-07,Lyngbysild,34639.5,88
2020-07,"Ma Maison",51436.65,86
2020-07,"Mayumi's",70879.5,93
2020-07,"New England Seafood Cannery",44038.15,89
2020-07,"New Orleans Cajun Delights",126100.95,101
2020-07,"Nord-Ost-Fisch Handelsgesellschaft mbH",36945.03,56
2020-07,"Norske Meierier",87825.0,91
2020-07,"PB Knäckebröd AB",41385.0,81
2020-07,"Pasta Buttini s.r.l.",84834.0,72
2020-07,"Pavlova, Ltd.",285781.55,101
2020-07,"Plutzer Lebensmittelgroßmärkte AG",389339.48,107
2020-07,"Refrescos Americanas LTDA",7731.0,66
2020-07,"Specialty Biscuits, Ltd.",184028.3,104
2020-07,"Svensk Sjöföda AB",90395.0,89
2020-07,"Tokyo Traders",219465.0,94
2020-07,"Zaanse Snoepfabriek",33296.0,76
2020-08,"Aux joyeux ecclésiastiques",458162.5,91
2020-08,"Bigfoot Breweries",78650.0,102
2020-08,"Cooperativa de Quesos 'Las Cabras'",101723.0,87
2020-08,"Escargots Nouveaux",23200.75,71
2020-08,"Exotic Liquids",76388.0,101
2020-08,"Formaggi Fortini s.r.l.",136430.7,110
2020-08,"Forêts d'érables",121871.7,86
2020-08,"G'day, Mate",156195.8,101
2020-08,"Gai pâturage",150841.0,90
2020-08,"Grandma Kelly's Homestead",172240.0,110
2020-08,"Heli Süßwaren GmbH & Co. KG",145923.56,97
2020-08,"Karkki Oy",96680.75,108
2020-08,"Leka Trading",137558.1,105
2020-08,Lyngbysild,36819.5,92
2020-08,"Ma Maison",60155.25,96
2020-08,"Mayumi's",72316.75,106
2020-08,"New England Seafood Cannery",47492.4,89
2020-08,"New Orleans Cajun Delights",136701.0,105
2020-08,"Nord-Ost-Fisch Handelsgesellschaft mbH",53488.74,75
2020-08,"Norske Meierier",113900.0,102
2020-08,"PB Knäckebröd AB",44049.0,88
2020-08,"Pasta Buttini s.r.l.",93939.5,88
2020-08,"Pavlova, Ltd.",302425.05,115
2020-08,"Plutzer Lebensmittelgroßmärkte AG",398739.35,122
2020-08,"Refrescos Americanas LTDA",9603.0,74
2020-08,"Specialty Biscuits, Ltd.",183427.4,108
2020-08,"Svensk Sjöföda AB",100561.0,97
2020-08,"Tokyo Traders",241202.0,107
2020-08,"Zaanse Snoepfabriek",43403.75,97
2020-09,"Aux joyeux ecclésiastiques",441405.5,88
2020-09,"Bigfoot Breweries",79362.0,102
2020-09,"Cooperativa de Quesos 'Las Cabras'",118530.0,92
2020-09,"Escargots Nouveaux",24605.25,73
2020-09,"Exotic Liquids",84501.0,104
2020-09,"Formaggi Fortini s.r.l.",134358.4,101
2020-09,"Forêts d'érables",146155.0,92
2020-09,"G'day, Mate",165469.2,102
2020-09,"Gai pâturage",147709.0,84
2020-09,"Grandma Kelly's Homestead",165725.0,103
2020-09,"Heli Süßwaren GmbH & Co. KG",153200.62,99
2020-09,"Karkki Oy",98161.0,98
2020-09,"Leka Trading",133059.35,99
2020-09,Lyngbysild,41334.5,99
2020-09,"Ma Maison",49388.4,89
2020-09,"Mayumi's",86752.25,100
2020-09,"New England Seafood Cannery",43921.0,92
2020-09,"New Orleans Cajun Delights",147623.6,111
2020-09,"Nord-Ost-Fisch Handelsgesellschaft mbH",42097.14,65
2020-09,"Norske Meierier",100512.0,97
2020-09,"PB Knäckebröd AB",48279.0,88
2020-09,"Pasta Buttini s.r.l.",91533.5,86
2020-09,"Pavlova, Ltd.",302794.8,115
2020-09,"Plutzer Lebensmittelgroßmärkte AG",360997.38,107
2020-09,"Refrescos Americanas LTDA",8059.5,69
2020-09,"Specialty Biscuits, Ltd.",192557.2,108
2020-09,"Svensk Sjöföda AB",107624.0,104
2020-09,"Tokyo Traders",234598.0,96
2020-09,"Zaanse Snoepfabriek",32864.75,79
2020-10,"Aux joyeux ecclésiastiques",475621.5,74
2020-10,"Bigfoot Breweries",56324.0,75
2020-10,"Cooperativa de Quesos 'Las Cabras'",76800.0,71
2020-10,"Escargots Nouveaux",17741.75,52
2020-10,"Exotic Liquids",63972.0,78
2020-10,"Formaggi Fortini s.r.l.",99996.7,70
2020-10,"Forêts d'érables",106495.6,71
2020-10,"G'day, Mate",114993.0,76
2020-10,"Gai pâturage",128157.0,76
2020-10,"Grandma Kelly's Homestead",113485.0,80
2020-10,"Heli Süßwaren GmbH & Co. KG",129128.7,81
2020-10,"Karkki Oy",72228.75,75
2020-10,"Leka Trading",102837.2,78
2020-10,Lyngbysild,30464.0,67
2020-10,"Ma Maison",45560.75,69
2020-10,"Mayumi's",65390.75,80
2020-10,"New England Seafood Cannery",37933.85,72
2020-10,"New Orleans Cajun Delights",100927.8,80
2020-10,"Nord-Ost-Fisch Handelsgesellschaft mbH",33372.21,51
2020-10,"Norske Meierier",70774.0,71
2020-10,"PB Knäckebröd AB",40332.0,70
2020-10,"Pasta Buttini s.r.l.",81902.5,70
2020-10,"Pavlova, Ltd.",220264.45,80
2020-10,"Plutzer Lebensmittelgroßmärkte AG",303793.93,86
2020-10,"Refrescos Americanas LTDA",5877.0,58
2020-10,"Specialty Biscuits, Ltd.",172484.7,81
2020-10,"Svensk Sjöföda AB",66863.0,76
2020-10,"Tokyo Traders",196957.0,80
2020-10,"Zaanse Snoepfabriek",29811.5,70
2020-11,"Aux joyeux ecclésiastiques",392075.0,71
2020-11,"Bigfoot Breweries",67602.0,83
2020-11,"Cooperativa de Quesos 'Las Cabras'",79717.0,66
2020-11,"Escargots Nouveaux",18364.5,51
2020-11,"Exotic Liquids",59241.0,86
2020-11,"Formaggi Fortini s.r.l.",98299.7,81
2020-11,"Forêts d'érables",95425.8,72
2020-11,"G'day, Mate",130695.6,85
2020-11,"Gai pâturage",114800.0,75
2020-11,"Grandma Kelly's Homestead",127815.0,82
2020-11,"Heli Süßwaren GmbH & Co. KG",117829.11,85
2020-11,"Karkki Oy",85193.75,81
2020-11,"Leka Trading",109411.2,78
2020-11,Lyngbysild,28043.5,78
2020-11,"Ma Maison",40444.65,72
2020-11,"Mayumi's",61172.25,86
2020-11,"New England Seafood Cannery",37075.55,70
2020-11,"New Orleans Cajun Delights",104090.4,88
2020-11,"Nord-Ost-Fisch Handelsgesellschaft mbH",35831.76,51
2020-11,"Norske Meierier",83084.0,80
2020-11,"PB Knäckebröd AB",36471.0,69
2020-11,"Pasta Buttini s.r.l.",71824.0,66
2020-11,"Pavlova, Ltd.",264395.4,93
2020-11,"Plutzer Lebensmittelgroßmärkte AG",268102.58,94
2020-11,"Refrescos Americanas LTDA",5548.5,47
2020-11,"Specialty Biscuits, Ltd.",163306.1,81
2020-11,"Svensk Sjöföda AB",79605.0,74
2020-11,"Tokyo Traders",164263.0,78
2020-11,"Zaanse Snoepfabriek",28468.0,68
2020-12,"Aux joyeux ecclésiastiques",360049.5,75
2020-12,"Bigfoot Breweries",70498.0,86
2020-12,"Cooperativa de Quesos 'Las Cabras'",84181.0,71
2020-12,"Escargots Nouveaux",13117.5,44
2020-12,"Exotic Liquids",72364.0,85
2020-12,"Formaggi Fortini s.r.l.",119163.8,90
2020-12,"Forêts d'érables",96431.6,66
2020-12,"G'day, Mate",135237.0,81
2020-12,"Gai pâturage",118761.0,73
2020-12,"Grandma Kelly's Homestead",131385.0,90
2020-12,"Heli Süßwaren GmbH & Co. KG",106568.09,86
2020-12,"Karkki Oy",77679.0,87
2020-12,"Leka Trading",113069.1,91
2020-12,Lyngbysild,25669.0,78
2020-12,"Ma Maison",48454.05,73
2020-12,"Mayumi's",49933.25,81
2020-12,"New England Seafood Cannery",37674.1,72
2020-12,"New Orleans Cajun Delights",103924.1,92
2020-12,"Nord-Ost-Fisch Handelsgesellschaft mbH",39482.25,57
2020-12,"Norske Meierier",90759.0,93
2020-12,"PB Knäckebröd AB",45327.0,76
2020-12,"Pasta Buttini s.r.l.",72527.0,80
2020-12,"Pavlova, Ltd.",245343.25,99
2020-12,"Plutzer Lebensmittelgroßmärkte AG",315047.68,104
2020-12,"Refrescos Americanas LTDA",6030.0,51
2020-12,"Specialty Biscuits, Ltd.",153913.7,94
2020-12,"Svensk Sjöföda AB",75749.0,83
2020-12,"Tokyo Traders",212443.0,92
2020-12,"Zaanse Snoepfabriek",33096.5,72
2021-01,"Aux joyeux ecclésiastiques",481491.0,84
2021-01,"Bigfoot Breweries",69786.0,84
2021-01,"Cooperativa de Quesos 'Las Cabras'",88745.0,76
2021-01,"Escargots Nouveaux",20444.75,65
2021-01,"Exotic Liquids",75774.0,90
2021-01,"Formaggi Fortini s.r.l.",111906.3,86
2021-01,"Forêts d'érables",107548.0,78
2021-01,"G'day, Mate",134985.0,88
2021-01,"Gai pâturage",126718.0,78
2021-01,"Grandma Kelly's Homestead",138080.0,87
2021-01,"Heli Süßwaren GmbH & Co. KG",148338.64,94
2021-01,"Karkki Oy",74477.75,80
2021-01,"Leka Trading",140481.85,95
2021-01,Lyngbysild,33000.0,78
2021-01,"Ma Maison",48403.25,77
2021-01,"Mayumi's",65321.0,85
2021-01,"New England Seafood Cannery",45570.1,80
2021-01,"New Orleans Cajun Delights",114585.6,92
2021-01,"Nord-Ost-Fisch Handelsgesellschaft mbH",40517.85,60
2021-01,"Norske Meierier",89525.0,92
2021-01,"PB Knäckebröd AB",50883.0,78
2021-01,"Pasta Buttini s.r.l.",93357.0,80
2021-01,"Pavlova, Ltd.",288404.8,100
2021-01,"Plutzer Lebensmittelgroßmärkte AG",374339.42,102
2021-01,"Refrescos Americanas LTDA",6574.5,57
2021-01,"Specialty Biscuits, Ltd.",163772.5,92
2021-01,"Svensk Sjöföda AB",88679.0,84
2021-01,"Tokyo Traders",219179.0,84
2021-01,"Zaanse Snoepfabriek",33975.75,78
2021-02,"Aux joyeux ecclésiastiques",425544.5,69
2021-02,"Bigfoot Breweries",58202.0,77
2021-02,"Cooperativa de Quesos 'Las Cabras'",80201.0,70
2021-02,"Escargots Nouveaux",18192.25,53
2021-02,"Exotic Liquids",64907.0,81
2021-02,"Formaggi Fortini s.r.l.",115839.3,82
2021-02,"Forêts d'érables",104138.2,63
2021-02,"G'day, Mate",112449.2,78
2021-02,"Gai pâturage",112853.0,62
2021-02,"Grandma Kelly's Homestead",121245.0,77
2021-02,"Heli Süßwaren GmbH & Co. KG",115587.16,81
2021-02,"Karkki Oy",67378.75,80
2021-02,"Leka Trading",98608.85,78
2021-02,Lyngbysild,30328.5,71
2021-02,"Ma Maison",46228.15,73
2021-02,"Mayumi's",59782.75,76
2021-02,"New England Seafood Cannery",31586.75,66
2021-02,"New Orleans Cajun Delights",94398.9,81
2021-02,"Nord-Ost-Fisch Handelsgesellschaft mbH",34822.05,57
2021-02,"Norske Meierier",84854.5,84
2021-02,"PB Knäckebröd AB",39540.0,64
2021-02,"Pasta Buttini s.r.l.",74556.0,72
2021-02,"Pavlova, Ltd.",220020.45,86
2021-02,"Plutzer Lebensmittelgroßmärkte AG",309818.19,82
2021-02,"Refrescos Americanas LTDA",5292.0,51
2021-02,"Specialty Biscuits, Ltd.",138165.3,85
2021-02,"Svensk Sjöföda AB",78070.0,77
2021-02,"Tokyo Traders",178281.0,85
2021-02,"Zaanse Snoepfabriek",32628.75,67
2021-03,"Aux joyeux ecclésiastiques",411675.0,81
2021-03,"Bigfoot Breweries",77242.0,94
2021-03,"Cooperativa de Quesos 'Las Cabras'",92739.0,85
2021-03,"Escargots Nouveaux",18960.75,55
2021-03,"Exotic Liquids",68324.0,94
2021-03,"Formaggi Fortini s.r.l.",115113.4,91
2021-03,"Forêts d'érables",141534.8,88
2021-03,"G'day, Mate",141568.8,101
2021-03,"Gai pâturage",127872.0,79
2021-03,"Grandma Kelly's Homestead",159580.0,102
2021-03,"Heli Süßwaren GmbH & Co. KG",128789.36,91
2021-03,"Karkki Oy",86618.25,94
2021-03,"Leka Trading",111387.4,97
2021-03,Lyngbysild,34752.0,86
2021-03,"Ma Maison",47524.4,87
2021-03,"Mayumi's",73512.75,100
2021-03,"New England Seafood Cannery",45910.55,89
2021-03,"New Orleans Cajun Delights",123102.75,105
2021-03,"Nord-Ost-Fisch Handelsgesellschaft mbH",36194.22,57
2021-03,"Norske Meierier",90914.5,101
2021-03,"PB Knäckebröd AB",47709.0,84
2021-03,"Pasta Buttini s.r.l.",75019.0,79
2021-03,"Pavlova, Ltd.",306999.95,112
2021-03,"Plutzer Lebensmittelgroßmärkte AG",362142.85,112
2021-03,"Refrescos Americanas LTDA",6921.0,67
2021-03,"Specialty Biscuits, Ltd.",172258.5,107
2021-03,"Svensk Sjöföda AB",80618.0,90
2021-03,"Tokyo Traders",214823.0,97
2021-03,"Zaanse Snoepfabriek",34657.25,84
2021-04,"Aux joyeux ecclésiastiques",424788.0,70
2021-04,"Bigfoot Breweries",64822.0,84
2021-04,"Cooperativa de Quesos 'Las Cabras'",85293.0,70
2021-04,"Escargots Nouveaux",16019.25,53
2021-04,"Exotic Liquids",63662.0,84
2021-04,"Formaggi Fortini s.r.l.",112373.6,82
2021-04,"Forêts d'érables",125155.6,80
2021-04,"G'day, Mate",140019.2,87
2021-04,"Gai pâturage",138691.0,79
2021-04,"Grandma Kelly's Homestead",136125.0,85
2021-04,"Heli Süßwaren GmbH & Co. KG",128806.1,83
2021-04,"Karkki Oy",81246.25,83
2021-04,"Leka Trading",110508.4,82
2021-04,Lyngbysild,34176.5,75
2021-04,"Ma Maison",50980.85,71
2021-04,"Mayumi's",62253.75,81
2021-04,"New England Seafood Cannery",42058.0,75
2021-04,"New Orleans Cajun Delights",122198.15,94
2021-04,"Nord-Ost-Fisch Handelsgesellschaft mbH",36220.11,57
2021-04,"Norske Meierier",76066.5,78
2021-04,"PB Knäckebröd AB",44136.0,79
2021-04,"Pasta Buttini s.r.l.",83296.5,75
2021-04,"Pavlova, Ltd.",262484.25,92
2021-04,"Plutzer Lebensmittelgroßmärkte AG",331663.0,92
2021-04,"Refrescos Americanas LTDA",7011.0,60
2021-04,"Specialty Biscuits, Ltd.",163197.5,89
2021-04,"Svensk Sjöföda AB",80627.0,91
2021-04,"Tokyo Traders",197393.0,81
2021-04,"Zaanse Snoepfabriek",34521.5,77
2021-05,"Aux joyeux ecclésiastiques",439687.0,81
2021-05,"Bigfoot Breweries",75846.0,93
2021-05,"Cooperativa de Quesos 'Las Cabras'",93115.0,76
2021-05,"Escargots Nouveaux",15886.75,51
2021-05,"Exotic Liquids",66517.0,89
2021-05,"Formaggi Fortini s.r.l.",101775.0,86
2021-05,"Forêts d'érables",117046.8,82
2021-05,"G'day, Mate",130275.0,89
2021-05,"Gai pâturage",142923.0,83
2021-05,"Grandma Kelly's Homestead",137270.0,88
2021-05,"Heli Süßwaren GmbH & Co. KG",127124.76,93
2021-05,"Karkki Oy",84557.5,90
2021-05,"Leka Trading",119759.7,88
2021-05,Lyngbysild,34464.5,84
2021-05,"Ma Maison",43628.2,78
2021-05,"Mayumi's",66241.75,89
2021-05,"New England Seafood Cannery",41225.55,76
2021-05,"New Orleans Cajun Delights",117626.15,95
2021-05,"Nord-Ost-Fisch Handelsgesellschaft mbH",44556.69,67
2021-05,"Norske Meierier",88398.5,91
2021-05,"PB Knäckebröd AB",42759.0,80
2021-05,"Pasta Buttini s.r.l.",91368.0,83
2021-05,"Pavlova, Ltd.",263703.9,100
2021-05,"Plutzer Lebensmittelgroßmärkte AG",327116.71,97
2021-05,"Refrescos Americanas LTDA",7060.5,64
2021-05,"Specialty Biscuits, Ltd.",166330.5,91
2021-05,"Svensk Sjöföda AB",95696.0,91
2021-05,"Tokyo Traders",204672.0,88
2021-05,"Zaanse Snoepfabriek",33229.25,79
2021-06,"Aux joyeux ecclésiastiques",440616.5,79
2021-06,"Bigfoot Breweries",66804.0,92
2021-06,"Cooperativa de Quesos 'Las Cabras'",90608.0,76
2021-06,"Escargots Nouveaux",21478.25,60
2021-06,"Exotic Liquids",73643.0,96
2021-06,"Formaggi Fortini s.r.l.",131965.5,96
2021-06,"Forêts d'érables",133314.9,85
2021-06,"G'day, Mate",161736.6,94
2021-06,"Gai pâturage",148869.0,85
2021-06,"Grandma Kelly's Homestead",158585.0,99
2021-06,"Heli Süßwaren GmbH & Co. KG",151042.02,91
2021-06,"Karkki Oy",82004.25,92
2021-06,"Leka Trading",129547.05,98
2021-06,Lyngbysild,32467.5,82
2021-06,"Ma Maison",51108.05,89
2021-06,"Mayumi's",71768.75,97
2021-06,"New England Seafood Cannery",45712.6,89
2021-06,"New Orleans Cajun Delights",134511.75,105
2021-06,"Nord-Ost-Fisch Handelsgesellschaft mbH",34304.25,52
2021-06,"Norske Meierier",98479.0,97
2021-06,"PB Knäckebröd AB",48792.0,90
2021-06,"Pasta Buttini s.r.l.",86194.5,87
2021-06,"Pavlova, Ltd.",270226.5,104
2021-06,"Plutzer Lebensmittelgroßmärkte AG",346294.21,106
2021-06,"Refrescos Americanas LTDA",8590.5,73
2021-06,"Specialty Biscuits, Ltd.",182473.9,107
2021-06,"Svensk Sjöföda AB",86842.0,96
2021-06,"Tokyo Traders",189973.0,92
2021-06,"Zaanse Snoepfabriek",32760.5,79
2021-07,"Aux joyeux ecclésiastiques",494562.5,96
2021-07,"Bigfoot Breweries",77106.0,102
2021-07,"Cooperativa de Quesos 'Las Cabras'",106857.0,89
2021-07,"Escargots Nouveaux",23611.5,67
2021-07,"Exotic Liquids",87132.0,104
2021-07,"Formaggi Fortini s.r.l.",135191.0,102
2021-07,"Forêts d'érables",124261.1,91
2021-07,"G'day, Mate",180998.6,102
2021-07,"Gai pâturage",170400.0,97
2021-07,"Grandma Kelly's Homestead",173995.0,101
2021-07,"Heli Süßwaren GmbH & Co. KG",134271.75,94
2021-07,"Karkki Oy",87308.0,101
2021-07,"Leka Trading",158605.6,106
2021-07,Lyngbysild,40282.5,98
2021-07,"Ma Maison",54976.75,97
2021-07,"Mayumi's",82649.0,103
2021-07,"New England Seafood Cannery",44769.85,86
2021-07,"New Orleans Cajun Delights",142854.2,106
2021-07,"Nord-Ost-Fisch Handelsgesellschaft mbH",46446.66,71
2021-07,"Norske Meierier",110750.0,104
2021-07,"PB Knäckebröd AB",57060.0,97
2021-07,"Pasta Buttini s.r.l.",91810.5,82
2021-07,"Pavlova, Ltd.",305429.65,115
2021-07,"Plutzer Lebensmittelgroßmärkte AG",358287.57,109
2021-07,"Refrescos Americanas LTDA",7902.0,65
2021-07,"Specialty Biscuits, Ltd.",222827.6,108
2021-07,"Svensk Sjöföda AB",109131.0,102
2021-07,"Tokyo Traders",244056.0,100
2021-07,"Zaanse Snoepfabriek",43866.75,99
2021-08,"Aux joyeux ecclésiastiques",425617.5,85
2021-08,"Bigfoot Breweries",68788.0,84
2021-08,"Cooperativa de Quesos 'Las Cabras'",80783.0,80
2021-08,"Escargots Nouveaux",19861.75,60
2021-08,"Exotic Liquids",83401.0,84
2021-08,"Formaggi Fortini s.r.l.",123478.0,88
2021-08,"Forêts d'érables",113094.0,76
2021-08,"G'day, Mate",141592.4,95
2021-08,"Gai pâturage",140250.0,80
2021-08,"Grandma Kelly's Homestead",163825.0,98
2021-08,"Heli Süßwaren GmbH & Co. KG",152047.74,93
2021-08,"Karkki Oy",82032.0,88
2021-08,"Leka Trading",127023.7,88
2021-08,Lyngbysild,33265.0,77
2021-08,"Ma Maison",51711.95,85
2021-08,"Mayumi's",68942.5,89
2021-08,"New England Seafood Cannery",42882.95,82
2021-08,"New Orleans Cajun Delights",128855.25,101
2021-08,"Nord-Ost-Fisch Handelsgesellschaft mbH",36763.8,66
2021-08,"Norske Meierier",95655.5,91
2021-08,"PB Knäckebröd AB",46824.0,79
2021-08,"Pasta Buttini s.r.l.",88397.5,85
2021-08,"Pavlova, Ltd.",275621.7,100
2021-08,"Plutzer Lebensmittelgroßmärkte AG",324064.8,99
2021-08,"Refrescos Americanas LTDA",9211.5,68
2021-08,"Specialty Biscuits, Ltd.",173278.3,93
2021-08,"Svensk Sjöföda AB",92053.0,93
2021-08,"Tokyo Traders",217485.0,96
2021-08,"Zaanse Snoepfabriek",36723.25,84
2021-09,"Aux joyeux ecclésiastiques",491758.5,77
2021-09,"Bigfoot Breweries",64486.0,84
2021-09,"Cooperativa de Quesos 'Las Cabras'",82756.0,73
2021-09,"Escargots Nouveaux",19093.25,57
2021-09,"Exotic Liquids",64783.0,80
2021-09,"Formaggi Fortini s.r.l.",92474.4,77
2021-09,"Forêts d'érables",91839.4,66
2021-09,"G'day, Mate",127135.0,77
2021-09,"Gai pâturage",121048.0,69
2021-09,"Grandma Kelly's Homestead",139485.0,86
2021-09,"Heli Süßwaren GmbH & Co. KG",133132.37,86
2021-09,"Karkki Oy",79564.5,86
2021-09,"Leka Trading",123889.7,87
2021-09,Lyngbysild,32306.5,72
2021-09,"Ma Maison",45020.4,71
2021-09,"Mayumi's",58218.25,76
2021-09,"New England Seafood Cannery",38593.9,75
2021-09,"New Orleans Cajun Delights",117632.4,90
2021-09,"Nord-Ost-Fisch Handelsgesellschaft mbH",42200.7,63
2021-09,"Norske Meierier",76249.5,81
2021-09,"PB Knäckebröd AB",44520.0,76
2021-09,"Pasta Buttini s.r.l.",88730.0,75
2021-09,"Pavlova, Ltd.",243486.95,89
2021-09,"Plutzer Lebensmittelgroßmärkte AG",288124.46,86
2021-09,"Refrescos Americanas LTDA",5580.0,54
2021-09,"Specialty Biscuits, Ltd.",164101.5,91
2021-09,"Svensk Sjöföda AB",83710.0,79
2021-09,"Tokyo Traders",193079.0,88
2021-09,"Zaanse Snoepfabriek",33947.5,72
2021-10,"Aux joyeux ecclésiastiques",365748.5,70
2021-10,"Bigfoot Breweries",77044.0,87
2021-10,"Cooperativa de Quesos 'Las Cabras'",72594.0,68
2021-10,"Escargots Nouveaux",17887.5,56
2021-10,"Exotic Liquids",67039.0,83
2021-10,"Formaggi Fortini s.r.l.",108262.8,80
2021-10,"Forêts d'érables",100772.7,73
2021-10,"G'day, Mate",127652.4,86
2021-10,"Gai pâturage",141466.0,80
2021-10,"Grandma Kelly's Homestead",136880.0,88
2021-10,"Heli Süßwaren GmbH & Co. KG",128538.76,79
2021-10,"Karkki Oy",69376.5,83
2021-10,"Leka Trading",103748.5,77
2021-10,Lyngbysild,29851.5,71
2021-10,"Ma Maison",50418.95,75
2021-10,"Mayumi's",59912.0,80
2021-10,"New England Seafood Cannery",40011.95,74
2021-10,"New Orleans Cajun Delights",114015.95,88
2021-10,"Nord-Ost-Fisch Handelsgesellschaft mbH",35055.06,52
2021-10,"Norske Meierier",76559.5,84
2021-10,"PB Knäckebröd AB",40890.0,74
2021-10,"Pasta Buttini s.r.l.",73878.5,71
2021-10,"Pavlova, Ltd.",245288.2,89
2021-10,"Plutzer Lebensmittelgroßmärkte AG",309166.39,94
2021-10,"Refrescos Americanas LTDA",4801.5,54
2021-10,"Specialty Biscuits, Ltd.",170334.7,88
2021-10,"Svensk Sjöföda AB",79244.0,79
2021-10,"Tokyo Traders",191284.0,84
2021-10,"Zaanse Snoepfabriek",34050.0,79
2021-11,"Aux joyeux ecclésiastiques",451061.5,78
2021-11,"Bigfoot Breweries",65410.0,89
2021-11,"Cooperativa de Quesos 'Las Cabras'",92855.0,75
2021-11,"Escargots Nouveaux",24022.25,68
2021-11,"Exotic Liquids",69901.0,86
2021-11,"Formaggi Fortini s.r.l.",120918.0,86
2021-11,"Forêts d'érables",121473.6,83
2021-11,"G'day, Mate",140567.0,90
2021-11,"Gai pâturage",124892.0,73
2021-11,"Grandma Kelly's Homestead",148215.0,88
2021-11,"Heli Süßwaren GmbH & Co. KG",133740.34,87
2021-11,"Karkki Oy",86404.5,90
2021-11,"Leka Trading",126959.5,86
2021-11,Lyngbysild,31962.5,78
2021-11,"Ma Maison",49164.65,75
2021-11,"Mayumi's",65801.75,88
2021-11,"New England Seafood Cannery",44187.7,79
2021-11,"New Orleans Cajun Delights",123928.3,89
2021-11,"Nord-Ost-Fisch Handelsgesellschaft mbH",45773.52,65
2021-11,"Norske Meierier",95128.0,87
2021-11,"PB Knäckebröd AB",45495.0,76
2021-11,"Pasta Buttini s.r.l.",87752.5,78
2021-11,"Pavlova, Ltd.",253910.9,98
2021-11,"Plutzer Lebensmittelgroßmärkte AG",361501.28,97
2021-11,"Refrescos Americanas LTDA",7393.5,66
2021-11,"Specialty Biscuits, Ltd.",187241.0,93
2021-11,"Svensk Sjöföda AB",95423.0,86
2021-11,"Tokyo Traders",173730.0,88
2021-11,"Zaanse Snoepfabriek",34077.0,79
2021-12,"Aux joyeux ecclésiastiques",552028.0,102
